THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
197798,AUSTRALIA,RAAF,1971-01-26,307357,SEADAB,B-57,PHAN RANG,16.273332999999994,107.218055,,0,612.0,,,0,B57,B57,,,MP    11,18,5.0,CLOSE AIR SUPPORT,6102,1,,N,2RAF,,,SOUTH VIETNAM,,161624N1071305E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VC,26795756,KINETIC,-1,-1,,,RNO FAC W/PASS,612.0,0
198076,AUSTRALIA,RAAF,1970-12-07,307635,SEADAB,B-57,PHAN RANG,9.620833,105.094722,,0,900.0,,,0,B57G,B57,,,MP    21,20,5.0,CLOSE AIR SUPPORT,6103,1,,D,2RAF,,,SOUTH VIETNAM,,093715N1050541E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,WT,26796034,KINETIC,-1,-1,,,RNO NONVISUAL,900.0,0
198238,AUSTRALIA,RAAF,1971-03-16,307797,SEADAB,B-57,PHAN RANG,16.183055,107.455277,,3,1405.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6107,1,,N,2RAF,,,SOUTH VIETNAM,,161059N1072719E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,26796196,KINETIC,-1,-1,,,,1405.0,24600
198305,AUSTRALIA,RAAF,1970-10-18,307864,SEADAB,A-4,TAN SON NHUT,,,,200,800.0,PASSENGERS,,0,A4,A4,,,,82,46.0,COMBT TROOP CARRYING,7436,16,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26796263,NONKINETIC,-1,-1,,,,800.0,0
198701,AUSTRALIA,RAAF,1970-02-23,308260,SEADAB,B-57,PHAN RANG,9.42,104.899722,,0,950.0,,,0,B57,B57,,,MGP   51,21,5.0,CLOSE AIR SUPPORT,5024,1,,D,2RAF,,,SOUTH VIETNAM,,092512N1045359E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP   51,VR,26796659,KINETIC,-1,-1,,,DESTROYED,950.0,0
198972,AUSTRALIA,RAAF,1971-04-11,308531,SEADAB,B-57,PHAN RANG,12.913611,109.423611,CONFIRM ENEMY LOC,0,345.0,,,0,B57,B57,,,MP    41,13,5.0,CLOSE AIR SUPPORT,6119,1,,D,2RAF,,,SOUTH VIETNAM,,125449N1092525E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,,26796930,KINETIC,-1,-1,,,RNO FAC W/PASS,345.0,0
199038,AUSTRALIA,RAAF,1970-01-02,308597,SEADAB,B-57,PHAN RANG,9.493611,103.970277,,0,1614.0,,,0,B57,B57,,,MGP71,19,5.0,CLOSE AIR SUPPORT,5022,1,,D,2RAF,,,SOUTH VIETNAM,,092937N1035813E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP71,,26796996,KINETIC,-1,-1,,,,1614.0,0
199053,AUSTRALIA,RAAF,1970-10-27,308612,SEADAB,B-57,PHAN RANG,8.226666,104.977222,,6,935.0,,,0,B57,B57,,,MP    61,26,5.0,CLOSE AIR SUPPORT,6114,1,,D,2RAF,,,SOUTH VIETNAM,,081336N1045838E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,,26797011,KINETIC,-1,-1,,,,935.0,49200
199343,AUSTRALIA,RAAF,1971-07-08,308902,SEADAB,A-4,TAN SON NHUT,,,,24,800.0,CARGO (TONS),,0,A4,A4,,,,44,46.0,COMBT TROOP CARRYING,0972,12,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26797301,NONKINETIC,-1,-1,,,,800.0,0
199564,AUSTRALIA,RAAF,1970-10-12,309123,SEADAB,B-57,PHAN RANG,,,,0,0.0,,,0,B57,B57,,,MP    61,0,,,6193,1,,,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    61,,26797522,NONKINETIC,-1,-1,,,,0.0,0
199585,AUSTRALIA,RAAF,1971-03-13,309144,SEADAB,B-57,PHAN RANG,16.630277,106.603333,,6,1359.0,,,0,B57,B57,,,MAGPIE,23,5.0,CLOSE AIR SUPPORT,6112,1,,N,2RAF,,,SOUTH VIETNAM,,163749N1063612E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XC,26797543,KINETIC,-1,-1,,,,1359.0,49200
199684,AUSTRALIA,RAAF,1970-05-14,309243,SEADAB,B-57,PHAN RANG,10.173055,106.410555,,6,845.0,,,0,B57,B57,,,MP    11,17,5.0,CLOSE AIR SUPPORT,5008,1,,D,2RAF,,,SOUTH VIETNAM,,101023N1062438E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,26797642,KINETIC,-1,-1,,,,845.0,49200
199874,AUSTRALIA,RAAF,1970-01-12,309433,SEADAB,B-57,PHAN RANG,9.477777,104.898055,,6,913.0,,,0,B57,B57,,,MGP31,20,5.0,CLOSE AIR SUPPORT,5006,1,,D,2RAF,,,SOUTH VIETNAM,,092840N1045353E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP31,VR,26797832,KINETIC,-1,-1,,,,913.0,49200
199912,AUSTRALIA,RAAF,1971-03-16,309471,SEADAB,B-57,PHAN RANG,16.175,107.520833,,0,707.0,,,0,B57,B57,,,I DASC,15,5.0,CLOSE AIR SUPPORT,6111,1,,D,2RAF,,,SOUTH VIETNAM,,161030N1073115E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: I DASC,VC,26797870,KINETIC,-1,-1,,,RNO NONVISUAL,707.0,0
200191,AUSTRALIA,RAAF,1970-10-15,309750,SEADAB,B-57,PHAN RANG,10.129444,106.457777,,0,802.0,,,0,B57,B57,,,MP    11,13,5.0,CLOSE AIR SUPPORT,6192,1,,D,2RAF,,,SOUTH VIETNAM,,100746N1062728E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,26798149,KINETIC,-1,-1,,,,802.0,0
200337,AUSTRALIA,RAAF,1971-04-16,309896,SEADAB,B-57,PHAN RANG,12.903888,109.313055,,6,640.0,,,0,B57,B57,,,MP    71,20,5.0,CLOSE AIR SUPPORT,6124,1,,D,2RAF,,,SOUTH VIETNAM,,125414N1091847E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,,26798295,KINETIC,-1,-1,,,,640.0,49200
200393,AUSTRALIA,RAAF,1971-03-14,309952,SEADAB,B-57,PHAN RANG,,,,0,0.0,,,0,B57,B57,,,MAGPIE,0,,,6107,1,,,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MAGPIE,,26798351,NONKINETIC,-1,-1,,,,0.0,0
200394,AUSTRALIA,RAAF,1970-07-03,309953,SEADAB,B-57,PHAN RANG,9.425555,106.084166,TRENCH,0,913.0,,,0,B57,B57,,,MP    51,17,5.0,CLOSE AIR SUPPORT,5044,1,,D,2RAF,,,SOUTH VIETNAM,,092532N1060503E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XR,26798352,KINETIC,-1,-1,,,DESTROYED,913.0,0
200653,AUSTRALIA,RAAF,1971-05-18,310212,SEADAB,B-57,PHAN RANG,14.868054999999998,108.5025,,6,740.0,,,0,B57,B57,,,MP    81,21,5.0,CLOSE AIR SUPPORT,6114,1,,D,2RAF,,,SOUTH VIETNAM,,145205N1083009E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,ZB,26798611,KINETIC,-1,-1,,,,740.0,49200
200828,AUSTRALIA,RAAF,1970-02-11,310387,SEADAB,B-57,PHAN RANG,11.389722,106.301666,,6,1045.0,,,0,B57,B57,,,,21,5.0,CLOSE AIR SUPPORT,5802,1,,D,35TFW,,,SOUTH VIETNAM,,112323N1061806E,DDMMSSN DDDMMSSE,,UNIT: 35TFW - CALLSIGN:,XT,26798786,KINETIC,-1,-1,,,,1045.0,49200
200832,AUSTRALIA,RAAF,1971-05-14,310391,SEADAB,B-57,PHAN RANG,14.506388,108.099444,,0,940.0,,,0,B57,B57,,,MP    91,17,5.0,CLOSE AIR SUPPORT,6150,1,,D,2RAF,,,SOUTH VIETNAM,,143023N1080558E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,ZB,26798790,KINETIC,-1,-1,,,,940.0,0
201278,AUSTRALIA,RAAF,1970-12-06,329011,SEADAB,B-57,PHAN RANG,12.198333,107.143611,,0,1000.0,,,0,B57G,B57,,,MP    51,28,5.0,CLOSE AIR SUPPORT,6108,1,,D,2RAF,,,SOUTH VIETNAM,,121154N1070837E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,YU,26817410,KINETIC,-1,-1,,,DAMAGED,1000.0,0
201477,AUSTRALIA,RAAF,1970-12-11,329210,SEADAB,B-57,PHAN RANG,9.571111,105.054722,CONFIRM ENEMY LOC,0,711.0,,,0,B57G,B57,,,MP    11,14,5.0,CLOSE AIR SUPPORT,6101,1,,D,2RAF,,,SOUTH VIETNAM,,093416N1050317E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WT,26817609,KINETIC,-1,-1,,,RNO NONVISUAL,711.0,0
201673,AUSTRALIA,RAAF,1970-06-17,329406,SEADAB,B-57,PHAN RANG,9.618333,106.534722,,6,1107.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    41,23,5.0,CLOSE AIR SUPPORT,5012,1,,D,2RAF,,,SOUTH VIETNAM,,093706N1063205E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,XR,26817805,KINETIC,-1,-1,,,TARGET,1107.0,49200
202002,AUSTRALIA,RAAF,1970-07-07,329735,SEADAB,B-57,PHAN RANG,12.064166,106.835833,,6,1457.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    61,15,5.0,CLOSE AIR SUPPORT,5236,1,,D,2RAF,,,SOUTH VIETNAM,,120351N1065009E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YT,26818134,KINETIC,-1,-1,,,TARGET,1457.0,49200
202064,AUSTRALIA,RAAF,1970-04-22,329797,SEADAB,B-57,PHAN RANG,11.026388,107.578333,,6,1504.0,,,0,B57,B57,,,MP    81,18,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,110135N1073442E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,YT,26818196,KINETIC,-1,-1,,,,1504.0,49200
202065,AUSTRALIA,RAAF,1970-03-18,329798,SEADAB,A-4,TAN SON NHUT,,,,169,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7201,6,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26818197,NONKINETIC,-1,-1,,,,800.0,0
202384,AUSTRALIA,RAAF,1971-04-01,330117,SEADAB,B-57,PHAN RANG,11.211666,106.326388,,6,237.0,,,0,B57,B57,,,MAGPIE,15,5.0,CLOSE AIR SUPPORT,6111,1,,D,2RAF,,,SOUTH VIETNAM,,111242N1061935E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XT,26818516,KINETIC,-1,-1,,,,237.0,49200
202441,AUSTRALIA,RAAF,1970-09-23,330174,SEADAB,B-57,PHAN RANG,10.175833,105.891944,,0,1010.0,,,0,B57,B57,,,MP    11,14,5.0,CLOSE AIR SUPPORT,6192,1,,D,2RAF,,,SOUTH VIETNAM,,101033N1055331E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,26818573,KINETIC,-1,-1,,,,1010.0,0
202642,AUSTRALIA,RAAF,1970-06-20,330375,SEADAB,A-4,TAN SON NHUT,,,,351,800.0,PASSENGERS,,0,A4,A4,,,,161,46.0,COMBT TROOP CARRYING,7462,23,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26818774,NONKINETIC,-1,-1,,,,800.0,0
203123,AUSTRALIA,RAAF,1971-04-12,330856,SEADAB,B-57,PHAN RANG,15.092776999999998,108.486944,,6,1003.0,,,0,B57,B57,,,MP    71,20,5.0,CLOSE AIR SUPPORT,6110,1,,D,2RAF,,,SOUTH VIETNAM,,150534N1082913E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,ZB,26819255,KINETIC,-1,-1,,,,1003.0,49200
203170,AUSTRALIA,RAAF,1971-05-06,330903,SEADAB,B-57,PHAN RANG,,,,0,0.0,,,0,B57,B57,,,MP    41,0,,,6102,1,,,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    41,,26819302,NONKINETIC,-1,-1,,,,0.0,0
203837,AUSTRALIA,RAAF,1970-05-23,331570,SEADAB,A-4,TAN SON NHUT,,,,396,800.0,PASSENGERS,,0,A4,A4,,,,166,46.0,COMBT TROOP CARRYING,7200,22,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26819969,NONKINETIC,-1,-1,,,,800.0,0
204217,AUSTRALIA,RAAF,1970-09-22,331950,SEADAB,B-57,PHAN RANG,8.996666000000003,104.935277,,0,1040.0,,,0,B57,B57,,,MP    81,22,5.0,CLOSE AIR SUPPORT,6145,1,,D,2RAF,,,SOUTH VIETNAM,,085948N1045607E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,VR,26820349,KINETIC,-1,-1,,,,1040.0,0
204398,AUSTRALIA,RAAF,1970-07-21,332131,SEADAB,A-4,TAN SON NHUT,,,,254,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7463,8,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26820530,NONKINETIC,-1,-1,,,,800.0,0
204453,AUSTRALIA,RAAF,1971-02-25,332186,SEADAB,B-57,PHAN RANG,16.745555,106.671111,,6,507.0,,,0,B57,B57,,,MAGPIE,19,5.0,CLOSE AIR SUPPORT,6111,1,,N,2RAF,,,SOUTH VIETNAM,,164444N1064016E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XC,26820585,KINETIC,-1,-1,,,,507.0,49200
204524,AUSTRALIA,RAAF,1970-02-13,332257,SEADAB,B-57,PHAN RANG,10.655,107.2125,,0,1403.0,,,0,B57,B57,,,,18,5.0,CLOSE AIR SUPPORT,5248,1,,D,2RAF,,,SOUTH VIETNAM,,103918N1071245E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN:,YS,26820656,KINETIC,-1,-1,,,,1403.0,0
204642,AUSTRALIA,RAAF,1971-01-12,332375,SEADAB,B-57,PHAN RANG,9.554722,104.937222,,0,627.0,,,0,B57,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,6110,1,,N,2RAF,,,SOUTH VIETNAM,,093317N1045614E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VR,26820774,KINETIC,-1,-1,,,RNO NONVISUAL,627.0,0
205043,AUSTRALIA,RAAF,1970-12-10,332776,SEADAB,B-57,PHAN RANG,9.578333,105.143055,,6,822.0,,,0,B57G,B57,,,MP    51,14,5.0,CLOSE AIR SUPPORT,6108,1,,D,2RAF,,,SOUTH VIETNAM,,093442N1050835E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,WT,26821175,KINETIC,-1,-1,,,,822.0,49200
205084,AUSTRALIA,RAAF,1970-07-20,332817,SEADAB,B-57,PHAN RANG,9.987222,106.337777,,0,848.0,,,0,B57,B57,,,MP    81,12,5.0,CLOSE AIR SUPPORT,5043,1,,D,2RAF,,,SOUTH VIETNAM,,095914N1062016E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,XS,26821216,KINETIC,-1,-1,,,DESTROYED,848.0,0
205104,AUSTRALIA,RAAF,1970-06-29,332837,SEADAB,B-57,PHAN RANG,11.755,103.164444,CONFIRM ENEMY LOC,6,1445.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    71,20,5.0,CLOSE AIR SUPPORT,6416,1,,D,2RAF,,,SOUTH VIETNAM,,114518N1030952E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,TT,26821236,KINETIC,-1,-1,,,TARGET,1445.0,49200
205590,AUSTRALIA,RAAF,1971-01-20,351622,SEADAB,B-57,PHAN RANG,9.3375,104.876944,PRE-STRIKE,0,625.0,,,0,B57,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,6100,1,,N,2RAF,,,SOUTH VIETNAM,,092015N1045237E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VR,26840021,KINETIC,-1,-1,,,RNO NONVISUAL,625.0,0
205679,AUSTRALIA,RAAF,1970-08-13,351711,SEADAB,B-57,PHAN RANG,11.574722,107.146111,LANDING ZONE PREP,6,1616.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    91,12,5.0,CLOSE AIR SUPPORT,6351,1,,D,2RAF,,,SOUTH VIETNAM,,113429N1070846E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,YT,26840110,KINETIC,-1,-1,,,TARGET,1616.0,49200
205723,AUSTRALIA,RAAF,1972-01-29,351755,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,20,97.0,OTHER,0938,4,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26840154,NONKINETIC,-1,-1,,,,800.0,0
205829,AUSTRALIA,RAAF,1970-03-28,351861,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,3,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26840260,NONKINETIC,-1,-1,,,,800.0,0
205934,AUSTRALIA,RAAF,1970-10-08,351966,SEADAB,B-57,PHAN RANG,10.443333,106.005,,0,925.0,,,0,B57,B57,,,MP    51,17,5.0,CLOSE AIR SUPPORT,6199,1,,D,2RAF,,,SOUTH VIETNAM,,102636N1060018E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XS,26840365,KINETIC,-1,-1,,,,925.0,0
205947,AUSTRALIA,RAAF,1971-04-08,351979,SEADAB,B-57,PHAN RANG,16.255554999999998,107.338333,,0,216.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6104,1,,D,2RAF,,,SOUTH VIETNAM,,161520N1072018E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,26840378,KINETIC,-1,-1,,,,216.0,0
206677,AUSTRALIA,RAAF,1970-09-28,352709,SEADAB,B-57,PHAN RANG,9.655,105.168611,,0,845.0,,,0,B57,B57,,,MP    21,16,5.0,CLOSE AIR SUPPORT,6195,1,,D,2RAF,,,SOUTH VIETNAM,,093918N1051007E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,WT,26841108,KINETIC,-1,-1,,,,845.0,0
206729,AUSTRALIA,RAAF,1970-01-22,352761,SEADAB,A-4,TAN SON NHUT,,,,154,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7201,0,,D,RAF,,,,,,,,UNIT: RAF - CALLSIGN:,,26841160,NONKINETIC,-1,-1,,,,800.0,0
206767,AUSTRALIA,RAAF,1970-03-06,352799,SEADAB,B-57,PHAN RANG,9.368333,104.876944,,6,1225.0,,,0,B57,B57,,,MP11,20,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,092206N1045237E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP11,VR,26841198,KINETIC,-1,-1,,,,1225.0,49200
206809,AUSTRALIA,RAAF,1970-12-14,352841,SEADAB,B-57,PHAN RANG,16.361110999999998,107.284444,CONFIRM ENEMY LOC,0,1350.0,,,0,B57,B57,,,MP    51,17,5.0,CLOSE AIR SUPPORT,6190,1,,D,2RAF,,,SOUTH VIETNAM,,162140N1071704E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,VC,26841240,KINETIC,-1,-1,,,RNO NONVISUAL,1350.0,0
206903,AUSTRALIA,RAAF,1971-03-11,352935,SEADAB,B-57,PHAN RANG,16.762222,106.722777,,0,459.0,,,0,B57,B57,,,MAGPIE,16,5.0,CLOSE AIR SUPPORT,6104,1,,D,2RAF,,,SOUTH VIETNAM,,164544N1064322E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XC,26841334,KINETIC,-1,-1,,,RNO NONVISUAL,459.0,0
206923,AUSTRALIA,RAAF,1970-05-17,352955,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,2,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26841354,NONKINETIC,-1,-1,,,,800.0,0
206978,AUSTRALIA,RAAF,1970-05-27,353010,SEADAB,B-57,PHAN RANG,10.106388,106.381111,,0,912.0,,,0,B57,B57,,,MP    31,15,5.0,CLOSE AIR SUPPORT,5013,1,,D,2RAF,,,SOUTH VIETNAM,,100623N1062252E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,26841409,KINETIC,-1,-1,,,,912.0,0
207156,AUSTRALIA,RAAF,1970-02-02,353188,SEADAB,B-57,PHAN RANG,10.574166,107.506944,,0,945.0,,,0,B57,B57,,,MGP51,15,5.0,CLOSE AIR SUPPORT,5227,1,,D,2RAF,,,SOUTH VIETNAM,,103427N1073025E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP51,YS,26841587,KINETIC,-1,-1,,,DESTROYED,945.0,0
207383,AUSTRALIA,RAAF,1971-02-12,353415,SEADAB,A-4,TAN SON NHUT,,,,91,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7440,2,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26841814,NONKINETIC,-1,-1,,,,800.0,0
207614,AUSTRALIA,RAAF,1970-03-28,353646,SEADAB,B-57,PHAN RANG,10.721944,107.185555,,0,1440.0,,,0,B57,B57,,,MP    61,19,5.0,CLOSE AIR SUPPORT,5249,1,,D,2RAF,,,SOUTH VIETNAM,,104319N1071108E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YS,26842045,KINETIC,-1,-1,,,,1440.0,0
207634,AUSTRALIA,RAAF,1970-08-09,353666,SEADAB,B-57,PHAN RANG,10.154722,106.456111,,0,1142.0,,,0,B57,B57,,,MP    81,18,5.0,CLOSE AIR SUPPORT,6353,1,,D,2RAF,,,SOUTH VIETNAM,,100917N1062722E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,XS,26842065,KINETIC,-1,-1,,,,1142.0,0
207915,AUSTRALIA,RAAF,1970-02-15,353947,SEADAB,B-57,PHAN RANG,10.821388,106.934722,,4,1130.0,,,0,B57,B57,,,MAGPIE51,18,5.0,CLOSE AIR SUPPORT,5214,1,,D,2RAF,,,SOUTH VIETNAM,,104917N1065605E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE51,YS,26842346,KINETIC,-1,-1,,,,1130.0,32800
208138,AUSTRALIA,RAAF,1971-01-15,354170,SEADAB,B-57,PHAN RANG,16.489722,106.79138799999998,AAA SITE UNK CAL,0,30.0,,,0,B57,B57,,,MP    81,18,5.0,CLOSE AIR SUPPORT,6120,1,,N,2RAF,,,SOUTH VIETNAM,,162923N1064729E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,VC,26842569,KINETIC,-1,-1,,,RNO NONVISUAL,30.0,0
208161,AUSTRALIA,RAAF,1971-01-06,354193,SEADAB,B-57,PHAN RANG,14.89,108.531944,CONFIRM ENEMY LOC,0,1619.0,,,0,B57,B57,,,MP    81,11,5.0,CLOSE AIR SUPPORT,6116,1,,D,2RAF,,,SOUTH VIETNAM,,145324N1083155E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,ZB,26842592,KINETIC,-1,-1,,,RNO NONVISUAL,1619.0,0
208351,AUSTRALIA,RAAF,1970-02-18,354383,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,0,,D,RAF,,,,,,,,UNIT: RAF - CALLSIGN:,,26842782,NONKINETIC,-1,-1,,,,800.0,0
208572,AUSTRALIA,RAAF,1970-05-26,354604,SEADAB,B-57,PHAN RANG,,,,6,1030.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    81,0,74.0,EXTRACTION (GPES),5352,1,,D,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    81,,26843003,NONKINETIC,-1,-1,,,,1030.0,49200
208595,AUSTRALIA,RAAF,1970-03-02,354627,SEADAB,B-57,PHAN RANG,10.980555,107.646666,,0,1445.0,,,0,B57,B57,,,MP81,16,5.0,CLOSE AIR SUPPORT,5231,1,,D,2RAF,,,SOUTH VIETNAM,,105850N1073848E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP81,ZS,26843026,KINETIC,-1,-1,,,,1445.0,0
208627,AUSTRALIA,RAAF,1970-05-10,354659,SEADAB,B-57,PHAN RANG,9.515,104.896944,,0,920.0,,,0,B57,B57,,,MP    11,20,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,093054N1045349E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VR,26843058,KINETIC,-1,-1,,,,920.0,0
208782,AUSTRALIA,RAAF,1970-12-25,354814,SEADAB,B-57,PHAN RANG,16.4475,107.388611,RPTD ENEMY LOC,0,1945.0,,,0,B57,B57,,,MP    21,19,5.0,CLOSE AIR SUPPORT,6103,1,,N,2RAF,,,SOUTH VIETNAM,,162651N1072319E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,26843213,KINETIC,-1,-1,,,RNO NONVISUAL,1945.0,0
