,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
1994106,1995183,UNITED STATES OF AMERICA,USAF,1968-07-23,1918822,CACTA6669,F-100,TUY HOA,16.24419636,107.2885066,MOTOR VEHICLE,4,2048.0,750LB GP M-117,,799,F100D,F100,,,,36,3.0,AIR INTERDICTION,JD045,2,IN COUNTRY - LITTER 03,N,JAJIL0,CLEAR,TPQ-10,SOUTH VIETNAM,,48PYC44909717,##ABC11112222,0CH,MISSION: VS6350 - CONTROL_TYPE: TPQ-10 - RTCOR: UNKNOWN,VC,24870939,KINETIC,0,0,,,,2048.0,-1
202706,203235,UNITED STATES OF AMERICA,USAF,1972-05-19,330968,SEADAB,AC-130,UBON AB,11.869444,106.594722,,0,1606.0,,,0,AC130,AC130,,,SPECTR19,46,3.0,AIR INTERDICTION,5126,1,,N,8TFW,,,SOUTH VIETNAM,,115210N1063541E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: SPECTR19,XT,26819367,KINETIC,-1,-1,,,,1606.0,0
3639582,3641682,UNITED STATES OF AMERICA,USAF,1970-08-17,1265405,SEADAB,F-105,TAKHLI,,,,4,1207.0,AGM-45A SHRIKE-3,,390,F105,F105,,,BASKET,59,35.0,ESCORT/COVER,0203,2,,N,355TFW,,,LAOS,,,,,UNIT: 355TFW - CALLSIGN: BASKET,,27753804,NONKINETIC,-1,-1,,,,1207.0,15800
2924501,2925506,UNITED STATES OF AMERICA,USAF,1970-05-16,55831,CACTA6570,F-100,TUY HOA,13.6266375,107.187891,AREA\DEPOT,4,810.0,750LB BLU-1/27,,694,F100D,F100,,,,30,1,STRIKE,JD022,2,- LITTER 01,D,JBFBF0,SCATTERED,ABN FWD AIR CNTL,CAMBODIA,,48PYA36700750,##ABC11112222,0407N,MISSION: CB4546 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: UNKNOWN,YA,23922557,KINETIC,0,0,,,,830.0,-1
1321731,1322839,UNITED STATES OF AMERICA,USMC,1967-07-15,3244648,CACTA6669,A-4,CHU LAI,16.607546900000006,106.9450915,UNKNOWN\UNIDENTIFIED,0,20.0,,,0,A4E,A4,,,,34,76.0,LANDING ZONE PREP,ME023,2,IN COUNTRY,D,M01311,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD078370,##ABC111222,9999,MISSION: VS0715124 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25686509,KINETIC,0,531,,,,25.0,-1
4599839,4604235,UNITED STATES OF AMERICA,USN,1972-06-11,294478,SEADAB,A-7,TONKIN GULF,18.740555,105.37,,0,1558.0,,,0,A7E,A7,,,JURY,40,4.0,ARMED RECCE,3215,2,,N,777CTG,,,NORTH VIETNAM,,184426N1052212E,DDMMSSN DDDMMSSE,,UNIT: 777CTG - CALLSIGN: JURY,WF,26782877,KINETIC,-1,-1,,,,1558.0,0
1911839,1912928,UNITED STATES OF AMERICA,USAF,1969-11-25,2339818,CACTA6669,RF-101,TAN SON NHUT,13.60967668,107.6497104,AREA\DEPOT,0,120.0,,,0,RF101C,RF101,,,,0,20.0,PHOTO RECCE,JP052,1,IN COUNTRY - POLKADOT-02,D,JBNCX0,SCATTERED,UNKNOWN,SOUTH VIETNAM,,48PYA870060,##ABC111222,,MISSION: VS11-3103 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,25161730,NONKINETIC,0,0,,,,130.0,-1
1489034,1490142,UNITED STATES OF AMERICA,USMC,1968-02-09,2866780,CACTA6669,TA-4,CHU LAI,15.89664499,108.0438034,TROOPS,2,29.0,500LB GP MK-82,,500,TA4F,TA4,,,,0,06,DIRECT AIR SUPPORT,ME028,1,IN COUNTRY,N,M01038,CLEAR,TPQ-10,SOUTH VIETNAM,,49PAT83805960,##ABC11112222,0509,MISSION: VS0209075 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,25482563,KINETIC,0,0,,,,31.0,-1
2710693,2711720,UNITED STATES OF AMERICA,USAF,1966-01-16,993882,CACTA6669,A-1,PLEIKU,14.64331699,108.1336757,ROAD,10,511.0,CBU-2,,743,A1,A1,,,,40,6.0,DIRECT AIR SUPPORT,J0009,2,IN COUNTRY,D,JALDA0,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,49PAS916207,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZB,24089887,KINETIC,0,0,,,,520.0,-1
3421505,3423085,UNITED STATES OF AMERICA,USN,1972-07-05,767646,SEADAB,A-6,TONKIN GULF,,,,0,0.0,,,0,A6,A6,,,CD M,0,,,9337,1,,,773CTG,,,NORTH VIETNAM,,,,,UNIT: 773CTG - CALLSIGN: CD M,,27256045,NONKINETIC,-1,-1,,,,0.0,0
1971293,1972381,UNITED STATES OF AMERICA,USMC,1967-10-25,1887649,CACTA6669,A-6,DANANG,19.6,105.8,FERRY,22,1918.0,500LB GP MK-82,,500,A6A,A6,,,,17,1.0,STRIKE,JX032,1,ROLLING THUN - ROLLING THUND,N,M01242,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,193600N1054800E,DDMMSSN DDDMMSSE,0803CM,MISSION: RT1 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,24848083,KINETIC,0,1,,,,1919.0,-1
774163,775271,UNITED STATES OF AMERICA,USAF,1968-04-07,4668538,CACTA6669,F-4,CAM RANH BAY,10.87342451,106.6851761,TROOPS,4,20.0,750LB BLU-1/27,,694,F4C,F4,,,,28,5.0,CLOSE AIR SUPPORT,JC002,2,IN COUNTRY - BOXER&05,D,JAJKA0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT845024,##ABC111222,6,MISSION: VS04&3589 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,26271667,KINETIC,0,0,,,,30.0,-1
1180004,1181112,UNITED STATES OF AMERICA,USAF,1969-02-12,3734106,CACTA6669,F-105,VTBI,20.4,103.442,BUILDINGS,133,335.0,LAU-3A/AERO7,,342,F105D,F105,,,,112,1.0,STRIKE,JP971,4,BARREL ROLL - BOBBIN-0403,D,JBM2F0,CLEAR,ABN FWD AIR CNTL,LAOS,,20400N103442E,DD.DDDN DDD.DDDE,9993H,MISSION: BR - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: UNKNOWN,UJ,25918072,KINETIC,0,19,,,,355.0,-1
4419687,4423674,UNITED STATES OF AMERICA,USAF,1973-04-18,1202202,SEADAB,A-7,KORAT,,,,1,705.0,MK 82 GP BOMB (500) LD,,500,A7,A7,,,RALLY,42,4.0,ARMED RECCE,6732,2,,D,354TFW,,,CAMBODIA,,,,,UNIT: 354TFW - CALLSIGN: RALLY,,27690601,KINETIC,-1,-1,,,,705.0,5310
2448123,2449154,UNITED STATES OF AMERICA,USAF,1969-10-05,1539178,CACTA6669,A-26,NAKHON PHANOM,19.688888,103.338888,TROOPS,12,2140.0,500LB GP MK-82,,500,A26A,A26,,,,63,01,STRIKE,JJ027,2,BARREL ROLL - NIMROD,N,JBQK20,,ABN FWD AIR CNTL,LAOS,,194120N1032020E,DDMMSSN DDDMMSSE,1009HL,MISSION: BR05/278 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24577099,KINETIC,0,0,,,,2215.0,-1
1095261,1096369,UNITED STATES OF AMERICA,USAF,1969-06-04,3539276,CACTA6669,F-100,BIEN HOA,10.47859092,105.9703131,CAMP,4,340.0,750LB BLU-1/27,,694,F100D,F100,,,,22,3.0,AIR INTERDICTION,JA012,2,IN COUNTRY - SVN BUZZARD 41,D,JBFCH0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS06505840,##ABC11112222,0256N,MISSION: VS06-5015 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,25830037,KINETIC,0,0,,,,350.0,-1
657435,658543,UNITED STATES OF AMERICA,USN,1968-03-14,4322457,CACTA6669,A-4,WESTPAC 63,16.587,106.725,TROOPS,12,1055.0,500LB GP MK-82,,500,A4E,A4,,,,34,6.0,DIRECT AIR SUPPORT,K0048,2,IN COUNTRY,D,N09546,,ABN FWD AIR CNTL,SOUTH VIETNAM,,16587N106725E,DD.DDDN DDD.DDDE,9993H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XC,26154461,KINETIC,0,0,,,,1100.0,-1
4363744,4367609,UNITED STATES OF AMERICA,USAF,1970-07-28,910724,SEADAB,F-100,TUY HOA,13.643888,108.600833,PERSONNEL\ANY,0,1526.0,,,0,F100,F100,,,DST   71,22,5.0,CLOSE AIR SUPPORT,5301,2,,D,31TFW,,,SOUTH VIETNAM,,133838N1083603E,DDMMSSN DDDMMSSE,,UNIT: 31TFW - CALLSIGN: DST   71,BR,27399123,KINETIC,-1,-1,,,SUSTAINED FIRE,1526.0,0
4057285,4060431,UNITED STATES OF AMERICA,USAF,1972-03-24,370107,SEADAB,AC-130,UBON AB,16.526388,106.029444,,48,2118.0,,,0,AC130,AC130,,,SPECTRE6,27,4.0,ARMED RECCE,5234,1,,N,8TFW,,,LAOS,,163135N1060146E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: SPECTRE6,XC,26858506,KINETIC,-1,-1,,,,2118.0,0
1737171,1738261,UNITED STATES OF AMERICA,USAF,1969-09-03,2061025,CACTA6669,F-100,TUY HOA,15.45636534,108.1460591,AREA\DEPOT,4,310.0,750LB GP M-117,,799,F100D,F100,,,,30,76.0,LANDING ZONE PREP,JD008,2,IN COUNTRY - LITTER 01,D,JBFBH0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAT94101070,##ABC11112222,9996N,MISSION: VS09&4131 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24972803,KINETIC,0,0,,,,323.0,-1
2799074,2800088,UNITED STATES OF AMERICA,USN,1969-02-14,1085615,CACTA6669,KA3,WESTPAC 43,,,,0,0.0,,,0,KA3B,KA3,,,,17,43.0,AIR REFUELING,L0031,1,ROLLING THUN,D,NA2152,OVERCAST,,,,,,,MISSION: RT57C - CONTROL_TYPE:  - RTCOR:,,24178377,NONKINETIC,0,0,,,,0.0,-1
2922989,2923994,UNITED STATES OF AMERICA,USAF,1970-05-27,389818,CACTA6570,F-100,BIEN HOA,,,,0,0.0,750LB BLU-1/27,,694,F100D,F100,,,,25,5,CLOSE AIR SUPPORT,J4132,2,- HAWK 01,D,JBBDT0,OVERCAST,ABN FWD AIR CNTL,,,,,,MISSION: CB - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR:,,23921045,KINETIC,0,4,,,,0.0,-1
1808295,1809384,UNITED STATES OF AMERICA,USMC,1969-06-01,2184143,CACTA6669,F-4,DANANG,16.633,106.35,CAMP,0,525.0,5.0IN HE RKT,,132,F4B,F4,,,,10,64,ESCORT-RECON,JX018,1,- WATERBOY,D,M01542,UNDERCAST,ABN FWD AIR CNTL,LAOS,,16633N106350E,DD.DDDN DDD.DDDE,0409,MISSION: UE0300PP - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA G (OUT-OF-COUNTRY MISSIONS),XC,25057974,NONKINETIC,0,2,,,,545.0,-1
1776505,1777595,UNITED STATES OF AMERICA,USMC,1967-04-10,2137673,CACTA6669,A-6,DANANG,17.633333,106.516666,UNKNOWN\UNIDENTIFIED,6,1407.0,500LB GP MK-82,,500,A6A,A6,,,,14,01,STRIKE,JX023,1,ROLLING THUN - ROLLING THUND,N,M01242,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,173800N1063100E,DDMMSSN DDDMMSSE,0209N,MISSION: RT425 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,25026119,KINETIC,0,0,,,,1408.0,-1
3444964,3446593,UNITED STATES OF AMERICA,USAF,1972-05-17,935221,SEADAB,F-4,UBON AB,16.408610999999997,106.630555,,0,15.0,,,0,F4,F4,,,TINMAN,20,1.0,STRIKE,7262,2,,D,8TFW,,,NORTH VIETNAM,,162431N1063750E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: TINMAN,XC,27423620,KINETIC,-1,-1,,,,15.0,0
2115943,2117009,UNITED STATES OF AMERICA,USN,1968-05-31,1590263,CACTA6669,F-8,WESTPAC 14,18.238888,106.018055,FERRY,8,105.0,5.0IN HE RKT,,132,F8E,F8,,,,35,1.0,STRIKE,T0003,2,ROLLING THUN,D,N09293,BROKEN,PREBRIEFED TGT,NORTH VIETNAM,,181420N1060105E,DDMMSSN DDDMMSSE,0153H,MISSION: RT - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),XF,24618607,KINETIC,0,0,,,,105.0,-1
2941225,2942228,UNITED STATES OF AMERICA,USMC,1970-04-04,97323,CACTA6570,F-4,CHU LAI,16.383,106.067,MOTOR VEHICLE,2,720.0,CBU-24/29,,1388,F4B,F4,,,,27,1,STRIKE,ME319,1,STEEL TIGER - PLAYBOY 02,D,M01314,NOT OBS,GCI,LAOS,,16383N106067E,DD.DDDN DDD.DDDE,0705 L,MISSION: SL0822 - CONTROL_TYPE: GCI - RTCOR: ST/W,XC,23939279,KINETIC,0,0,,,,730.0,-1
2886633,2887642,UNITED STATES OF AMERICA,USAF,19700909,948111,CACTA6570,F-105,VTBI,12.65,104.95,BUILDINGS,4,750.0,500LB GP MK-82,,500,F105D,F105,,,,72,97,OTHER,JR004,2,- DALLAS,D,JBFBV0,CLEAR,ABN FWD AIR CNTL,CAMBODIA,,12650N104950E,DD.DDDN DDD.DDDE,0207N,MISSION: CB4886 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR:,VU,23880854,NONKINETIC,0,0,,,,752.0,-1
2359748,2360796,UNITED STATES OF AMERICA,USMC,1968-11-22,1432831,CACTA6669,F-4,CHU LAI,17.333,105.7,AREA\DEPOT,30,2320.0,500LB GP MK-82,,500,F4B,F4,,,,39,6.0,DIRECT AIR SUPPORT,JE502,3,IN COUNTRY,D,M01323,,ABN FWD AIR CNTL,LAOS,,17333N105700E,DD.DDDN DDD.DDDE,0607HL,MISSION: VS1229 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24488591,KINETIC,0,0,,,,2324.0,-1
1754565,1755655,UNITED STATES OF AMERICA,USAF,1967-01-17,2106011,CACTA6669,RF-4,TAN SON NHUT,,,AREA\DEPOT,0,1830.0,,,0,RF4C,RF4,,,,0,16.0,INFRA-RED RECCE,JP034,1,IN COUNTRY,N,JAJQI0,BETWEEN LAYERS,PREBRIEFED TGT,SOUTH VIETNAM,,ZA2317     ZA18,DDMMSSN DDDMMSSE,6,MISSION: VS0982 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,25004131,NONKINETIC,0,0,,,,1920.0,-1
4651330,4655856,UNITED STATES OF AMERICA,USMC,1973-08-04,563793,SEADAB,A-6,NAM PHONG,13.181110999999998,106.439722,,12,2010.0,,,0,A6,A6,,,TINY   4,23,3.0,AIR INTERDICTION,6786,1,,N,15MAG1,,,CAMBODIA,,131052N1062623E,DDMMSSN DDDMMSSE,,UNIT: 15MAG1 - CALLSIGN: TINY   4,XU,27052192,KINETIC,-1,-1,,,,2010.0,63720
2420973,2422004,UNITED STATES OF AMERICA,USAF,1967-05-08,1506114,CACTA6669,F-100,TUY HOA,13.00939149,108.49269309999998,CAMP,8,150.0,500LB GP MK-82,,500,F100D,F100,,,,30,5.0,CLOSE AIR SUPPORT,JD009,2,IN COUNTRY - SOUTH VIETNAM,D,JAJIL0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBQ284394,##ABC111222,0259N,MISSION: VS5&1670 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZU,24549905,KINETIC,0,0,,,,205.0,-1
703610,704718,UNITED STATES OF AMERICA,USMC,1969-06-14,4454178,CACTA6669,F-4,DANANG,15.45697006,108.3397763,TROOPS,12,845.0,500LB GP MK-82,,500,F4B,F4,,,,18,5.0,CLOSE AIR SUPPORT,MX013,2,IN COUNTRY - BILK,D,M01542,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT14901050,##ABC11112222,9999N,MISSION: VS6007PP - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,26200820,KINETIC,0,0,,,,858.0,-1
1488452,1489560,UNITED STATES OF AMERICA,USAF,1968-09-21,2865772,CACTA6669,F-105,KORAT,20.047222,104.018055,TROOPS,8,1010.0,500LB GP MK-82,,500,F105D,F105,,,,96,01,STRIKE,JI017,4,BARREL ROLL - MASTER,D,JAMOF0,CLEAR,ABN FWD AIR CNTL,LAOS,,200250N1040105E,DDMMSSN DDDMMSSE,0046CM,MISSION: BR074 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,25481980,KINETIC,0,0,,,,1020.0,-1
1229137,1230245,UNITED STATES OF AMERICA,USAF,1969-05-13,3067227,CACTA6669,RF-4,TAN SON NHUT,13.83267852,107.9018297,AREA\DEPOT,0,645.0,,,0,RF4C,RF4,,,,21,20.0,PHOTO RECCE,JP004,1,IN COUNTRY - STROBE&22,D,JBFDP0,OVERCAST,UNKNOWN,SOUTH VIETNAM,,48PZA140310,##ABC111222,0602CH,MISSION: VS05&3275 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,25593678,NONKINETIC,0,0,,,,650.0,-1
3860381,3863022,UNITED STATES OF AMERICA,USAF,1970-03-19,547444,SEADAB,F-4,PHU CAT,16.583054999999998,106.235555,,4,1810.0,CBU24 AN PR/MT (BLU26),,1388,F4,F4,,,COBRA 21,41,1.0,STRIKE,0916,2,,N,37TFW,,,LAOS,,163459N1061408E,DDMMSSN DDDMMSSE,,UNIT: 37TFW - CALLSIGN: COBRA 21,XC,27035843,KINETIC,-1,-1,,,,1810.0,33200
1867502,1868591,UNITED STATES OF AMERICA,USAF,1966-04-11,2272644,CACTA6669,RF-4,TAN SON NHUT,16.57531163,107.2727085,UNKNOWN\UNIDENTIFIED,0,207.0,PHOTO EQUIP,,0,RF4,RF4,,,,0,20.0,PHOTO RECCE,J0012,1,IN COUNTRY,D,JAJQI0,NOT OBS,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD428338,##ABC111222,0209N,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25117310,NONKINETIC,0,0,,,,207.0,-1
247230,247883,UNITED STATES OF AMERICA,USAF,1972-02-05,556432,SEADAB,F-4,UBON AB,16.468888,106.145,,0,1053.0,,,0,F4,F4,,,BANYAN,24,1.0,STRIKE,8042,2,,D,8TFW,,,LAOS,,162808N1060842E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: BANYAN,XC,27044831,KINETIC,-1,-1,,,,1053.0,0
1743218,1744308,UNITED STATES OF AMERICA,USAF,1967-06-23,2089688,CACTA6669,F-4,DANANG,17.201388,106.683333,ANTI-AIRCRAFT,0,359.0,,,0,F4C,F4,,,,29,1.0,STRIKE,JG007,2,ROLLING THUN - ROLLING THUND,D,JAJIZ0,BROKEN,ABN FWD AIR CNTL,NORTH VIETNAM,,171205N1064100E,DDMMSSN DDDMMSSE,0307CM,MISSION: RT55C - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24992757,KINETIC,0,0,,,,425.0,-1
3832596,3835172,UNITED STATES OF AMERICA,USAF,1971-10-19,412016,SEADAB,C-7,TAN SON NHUT,,,,22,800.0,CARGO (TONS),,0,C7,C7,,,,50,79.0,AERIAL MINING,0949,2,,D,834ARD,,,SOUTH VIETNAM,,,,,UNIT: 834ARD - CALLSIGN:,,26900415,KINETIC,-1,-1,,,,800.0,0
2041085,2042162,UNITED STATES OF AMERICA,USAF,1967-03-01,1984054,CACTA6669,F-100,TUY HOA,12.42316856,108.3246862,AREA\DEPOT,6,2323.0,750LB BLU-1/27,,694,F100D,F100,,,,40,05,CLOSE AIR SUPPORT,JD003,3,IN COUNTRY - SOUTH VIETNAM,D,JAJIJ0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP095747,##ABC111222,9999N,MISSION: VS3-40 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZU,24918017,KINETIC,0,0,,,,2338.0,-1
4062399,4065559,UNITED STATES OF AMERICA,USN,1973-02-08,404161,SEADAB,F-4,TONKIN GULF,15.464722,106.788888,,12,235.0,,,0,F4,F4,,,CD C,77,5.0,CLOSE AIR SUPPORT,9015,2,,D,778CTG,,,LAOS,,152753N1064720E,DDMMSSN DDDMMSSE,,UNIT: 778CTG - CALLSIGN: CD C,YB,26892560,KINETIC,-1,-1,,,,235.0,63720
1698960,1700054,UNITED STATES OF AMERICA,USMC,1968-12-14,2591921,CACTA6669,A-6,DANANG,16.97969571,107.3836124,CHOKE POINT,4,1926.0,500LB GP MK-82,,500,A6A,A6,,,,0,01,STRIKE,MX007,1,IN COUNTRY - AUGER,N,M01242,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48QYD54107870,##ABC11112222,0909N,MISSION: VS6550IMM - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25320975,KINETIC,0,1,,,,1927.0,-1
1329430,1330538,UNITED STATES OF AMERICA,USAF,1968-05-30,3259964,CACTA6669,AC-47,BIEN HOA,11.1128183,106.150914,TROOPS,0,1605.0,,,0,AC47D,AC47,,,,36,05,CLOSE AIR SUPPORT,JA045,1,IN COUNTRY - NIGHT OWL,N,JALDA0,,GRND FWD AIR CNTL,SOUTH VIETNAM,,48PXT26002860,##ABC11112222,,MISSION: VS0516113 - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25694238,KINETIC,0,6,,,,1755.0,-1
88249,88484,UNITED STATES OF AMERICA,USAF,1972-01-01,1593973,SEADAB,F-4,DANANG,,,,2,303.0,AIM-7D_E_F SPARROW,,500,F4,F4,,,GUN,10,7.0,MIG CMBT AIR PATROL,7823,2,,D,366TFW,,,LAOS,,,,,UNIT: 366TFW - CALLSIGN: GUN,,28082372,KINETIC,-1,-1,,,,303.0,8800
2714991,2716018,UNITED STATES OF AMERICA,USAF,1968-06-13,998250,CACTA6669,A-1,PLEIKU,13.09025292,108.02459509999998,AREA\DEPOT,0,130.0,M-3,,50,A1H,A1,,,,12,3.0,AIR INTERDICTION,JM003,1,IN COUNTRY - SVN,D,JAEWX0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAQ77704890,##ABC11112222,0259N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZU,24094187,KINETIC,0,8,,,,145.0,-1
767396,768504,UNITED STATES OF AMERICA,USAF,1969-06-08,4647163,CACTA6669,F-4,DANANG,15.58237404,108.4798388,TROOPS,0,115.0,,,0,F4E,F4,,,,22,5.0,CLOSE AIR SUPPORT,JG403,2,IN COUNTRY - GUNFIGHTER 7&8,D,JBD930,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT30102420,##ABC11112222,9996N,MISSION: VS4602 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,26264866,KINETIC,0,531,,,,140.0,-1
2034551,2035628,UNITED STATES OF AMERICA,USMC,1966-05-13,1974863,CACTA6669,F-8,DANANG,15.71121606,108.0222541,UNKNOWN\UNIDENTIFIED,0,605.0,,,0,F8,F8,,,,30,35,ESCORT/COVER,M0018,2,IN COUNTRY,D,M01235,BROKEN,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,49PAT812391,##ABC111222,0607H,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24911465,NONKINETIC,0,0,,,,715.0,-1
770116,771224,UNITED STATES OF AMERICA,USMC,1969-08-24,4655662,CACTA6669,F-4,DANANG,,,,0,0.0,,,0,F4B,F4,,,,54,12.0,BAS CMBT AIR  PATROL,MX036,2,- REDCROWV,D,M01542,,GCI,,,,,,MISSION: UE6560 - CONTROL_TYPE: GCI - RTCOR:,,26267604,KINETIC,0,0,,,,0.0,-1
